altitude_km,longueur_onde_um,nombre_onde_cm_1,pression_Pa,epaisseur_couche_m,temperature_K,CO2_ppm,H2O_ppm,CH4_ppm,O3_ppm,sigma_CO2_m2_molecule,sigma_H2O_m2_molecule,sigma_CH4_m2_molecule,sigma_O3_m2_molecule,tau_CO2,tau_H2O,tau_CH4,tau_O3,emissivite
0,12.4,806.45161290,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,7.714118301981e-28,4.255342899106e-29,0.000000000000e+00,4.338957047220e-26,8.350066432122e-03,1.402535132075e-02,0.000000000000e+00,1.105096126718e-04,2.223500317410e-02
0,12.5,800.00000000,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,4.361483615266e-27,2.012848128268e-28,0.000000000000e+00,6.365036041542e-26,4.721042185823e-02,6.634224978721e-02,0.000000000000e+00,1.621121527451e-04,1.074875213971e-01
0,12.6,793.65079365,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.460590799843e-27,1.214219174365e-27,0.000000000000e+00,4.468544909861e-26,1.581001189170e-02,4.001992531423e-01,0.000000000000e+00,1.138101073187e-04,3.404009147621e-01
0,12.7,787.40157480,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,2.194101556251e-28,5.033372199816e-29,9.629141682973e-33,8.236218325460e-26,2.374982212655e-03,1.658968856431e-02,4.659677756008e-10,2.097696029534e-04,1.899178058753e-02
0,12.8,781.25000000,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,2.193239768003e-28,4.327187233478e-29,8.465334696090e-36,1.296961125231e-25,2.374049379006e-03,1.426214587618e-02,4.096495106130e-13,3.303251680989e-04,1.682339958008e-02
0,12.9,775.19379845,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,5.625531781517e-28,7.857486562530e-28,0.000000000000e+00,1.172434188999e-25,6.089297863065e-03,2.589779769821e-01,0.000000000000e+00,2.986091973243e-04,2.330747070915e-01
0,13.0,769.23076923,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,3.185260272162e-27,5.405221076087e-28,0.000000000000e+00,1.219357560167e-25,3.447851567083e-02,1.781527983899e-01,0.000000000000e+00,3.105601881191e-04,1.917968867358e-01
0,13.1,763.35877863,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,3.037317010222e-26,1.373658370764e-30,0.000000000000e+00,2.414198485019e-25,3.287711935175e-01,4.527494423235e-04,0.000000000000e+00,6.148761939540e-04,2.809603804933e-01
0,13.2,757.57575758,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,2.585687940736e-26,2.258341959961e-29,0.000000000000e+00,5.624532124774e-25,2.798850786659e-01,7.443357713314e-03,0.000000000000e+00,1.432521363555e-03,2.508087276277e-01
0,13.3,751.87969925,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,9.649647065252e-27,3.405459284576e-28,0.000000000000e+00,1.513282604627e-25,1.044515923754e-01,1.122418663011e-01,0.000000000000e+00,3.854204424713e-04,1.951335203578e-01
0,13.4,746.26865672,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.538847077146e-26,1.323163659651e-28,2.379083335078e-38,3.678637992916e-25,1.665708875601e-01,4.361066927262e-02,1.151272051148e-15,9.369183776954e-04,1.903218655888e-01
0,13.5,740.74074074,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,6.261694983452e-25,9.714216611704e-27,3.422258536848e-33,1.187492774393e-25,6.777906047420e+00,3.201746698572e+00,1.656079275233e-10,3.024444932748e-04,9.999536808553e-01
0,13.6,735.29411765,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,3.987077509942e-26,1.221297303038e-29,2.416611557706e-33,4.809211718046e-25,4.315770224769e-01,4.025321612931e-03,1.169432488491e-10,1.224866064435e-03,3.539169417172e-01
0,13.7,729.92700730,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.933406135986e-25,7.540940917997e-28,7.048122032772e-34,1.065868153095e-24,2.092795189777e+00,2.485448251096e-01,3.410685867860e-11,2.714677178777e-03,9.040621499137e-01
0,13.8,724.63768116,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,4.126300725658e-26,2.675596764287e-30,2.556388751746e-35,3.714702843001e-25,4.466470934120e-01,8.818604164585e-04,1.237072648259e-12,9.461037938463e-04,3.613987604264e-01
0,13.9,719.42446043,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.302246001243e-24,2.717095264482e-29,2.103023883402e-32,3.585526425203e-25,1.409602523020e+01,8.955380696657e-03,1.017682980735e-09,9.132036389429e-04,9.999992520232e-01
0,14.0,714.28571429,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,4.912130092530e-26,1.130175623881e-27,4.173605011663e-36,9.294971122590e-25,5.317083688660e-01,3.724990101834e-01,2.019666453719e-13,2.367351525666e-03,5.960946580489e-01
0,14.1,709.21985816,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,2.040110611154e-25,2.091178497027e-28,4.443454438801e-35,8.964890839745e-25,2.208296329554e+00,6.892397108909e-02,2.150250405488e-12,2.283282834017e-03,8.976650051095e-01
0,14.2,704.22535211,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.127245463184e-24,1.791707283686e-27,2.630641810028e-34,5.854953341951e-25,1.220175026416e+01,5.905358208131e-01,1.273004752634e-11,1.491207723398e-03,9.999972219944e-01
0,14.3,699.30069930,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,5.269733336536e-25,5.225354645786e-28,1.703608734662e-34,2.638151469021e-25,5.704167568747e+00,1.722245102693e-01,8.244003450364e-12,6.719151488211e-04,9.971969971616e-01
0,14.4,694.44444444,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,6.773877954704e-25,7.512327795840e-27,1.236774730007e-34,3.438969754235e-25,7.332313131669e+00,2.476017540101e+00,5.984927720813e-12,8.758768786942e-04,9.999450565756e-01
0,14.5,689.65517241,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.283194545038e-24,3.183378241010e-27,2.567039707372e-35,4.836118581526e-25,1.388980474108e+01,1.049222102087e+00,1.242226796225e-12,1.231719017873e-03,9.999996752657e-01
0,14.6,684.93150685,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.732349831319e-24,1.277643289257e-28,2.204657288730e-33,6.786286736755e-25,1.875163901942e+01,4.211034555686e-02,1.066864822031e-10,1.728410561795e-03,9.999999931257e-01
0,14.7,680.27210884,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,2.526024954080e-24,1.972392622366e-28,7.885020655301e-34,5.919528268919e-25,2.734269212640e+01,6.500886092387e-02,3.815672939795e-11,1.507654418053e-03,9.999999999988e-01
0,14.8,675.67567568,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,6.053342472664e-24,7.063178818207e-29,6.862231582042e-35,1.526269020589e-25,6.552377057810e+01,2.327980769481e-02,3.320730851428e-12,3.887279741716e-04,1.000000000000e+00
0,14.9,671.14093960,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.087355385223e-23,2.954150711789e-27,1.155782599538e-35,2.414761963626e-25,1.176996429988e+02,9.736701029661e-01,5.592995354270e-13,6.150197072497e-04,1.000000000000e+00
0,15.0,666.66666667,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,9.702979600929e-24,2.777785128057e-28,1.828940186216e-34,7.647236809359e-25,1.050288848130e+02,9.155410794918e-02,8.850500058433e-12,1.947687355775e-03,1.000000000000e+00
0,15.1,662.25165563,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.663373567091e-24,1.149468457816e-27,4.995413509819e-34,4.854943857796e-25,1.800501268314e+01,3.788578108799e-01,2.417351201190e-11,1.236513658535e-03,9.999999896379e-01
0,15.2,657.89473684,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,9.157052295241e-24,9.674066014746e-28,1.656697564567e-34,1.266855893436e-25,9.911955196233e+01,3.188513306071e-01,8.016993667980e-12,3.226576169598e-04,1.000000000000e+00
0,15.3,653.59477124,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.428062357466e-23,8.513821796815e-30,8.140214959014e-34,1.788136555797e-25,1.545791117955e+02,2.806103870212e-03,3.939165070207e-11,4.554234486192e-04,1.000000000000e+00
0,15.4,649.35064935,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.840872143831e-24,9.160415834138e-30,4.578637576408e-34,2.581529636441e-25,1.992632740683e+01,3.019217331345e-03,2.215667436417e-11,6.574940408935e-04,9.999999977894e-01
0,15.5,645.16129032,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,7.375972535993e-25,2.366719358044e-27,1.876716158725e-34,2.366019980628e-25,7.984044094998e+00,7.800563024230e-01,9.081694741927e-12,6.026055312083e-04,9.998438514879e-01
0,15.6,641.02564103,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.231712880911e-24,1.119801117601e-27,2.421123389991e-34,1.682587798302e-25,1.333254686834e+01,3.690796360270e-01,1.171615827903e-11,4.285410614881e-04,9.999988798579e-01
0,15.7,636.94267516,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,3.740532359966e-24,2.313973219395e-26,4.542123907006e-33,1.787594956289e-25,4.048900013524e+01,7.626714960066e+00,2.197997955720e-10,4.552855077470e-04,1.000000000000e+00
0,15.8,632.91139241,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.728769235074e-25,3.363514385876e-26,3.459072431468e-33,5.455259774156e-26,1.871288123099e+00,1.108593879573e+01,1.673894039158e-10,1.389409109391e-04,9.999976412196e-01
0,15.9,628.93081761,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.017948752095e-24,8.683528324730e-30,8.090241013868e-34,8.773122779274e-26,1.101867948059e+01,2.862038109400e-03,3.914981971833e-11,2.234441110408e-04,9.999836578837e-01
0,16.0,625.00000000,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,5.094464534908e-25,5.403259959397e-26,3.641962027291e-34,5.167258111272e-26,5.514449693058e+00,1.780881611769e+01,1.762396899487e-11,1.316057490862e-04,9.999999999257e-01
0,16.1,621.11801242,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,2.615920940016e-25,3.550746125468e-27,1.608756885227e-33,6.623828363180e-26,2.831576179575e+00,1.170304321914e+00,7.785001944851e-11,1.687033770682e-04,9.817218551794e-01
0,16.2,617.28395062,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,2.829788221068e-24,3.407877042463e-27,6.541577481590e-33,4.101712180109e-26,3.063074574405e+01,1.123215541302e+00,3.165561800183e-10,1.044671840220e-04,1.000000000000e+00
0,16.3,613.49693252,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,4.134121099200e-26,2.799121736903e-27,4.155034685957e-33,3.828246236683e-26,4.474936015421e-01,9.225734959658e-01,2.010680010642e-10,9.750223480534e-05,7.459348629964e-01
0,16.4,609.75609756,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,6.209671043589e-26,1.098830666669e-27,3.039404637223e-33,3.120211048676e-26,6.721593279464e-01,3.621679029742e-01,1.470810862055e-10,7.946916982379e-05,6.445628008146e-01
0,16.5,606.06060606,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.293332515475e-25,2.842703135042e-28,5.517076678462e-34,2.369888047976e-26,1.399954213856e+00,9.369376596643e-02,2.669791381539e-11,6.035906956611e-05,7.754615549268e-01
0,16.6,602.40963855,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,2.077051998272e-26,1.797204352763e-28,8.138376719652e-34,1.583189273904e-26,2.248283146512e-01,5.923476213392e-02,3.938275520199e-11,4.032250873685e-05,2.473111868390e-01
0,16.7,598.80239521,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,3.231221783321e-26,1.797514226529e-27,3.496903450490e-33,8.009383118692e-27,3.497602122684e-01,5.924497538476e-01,1.692201003955e-10,2.039922996597e-05,6.102424366217e-01
0,16.8,595.23809524,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,5.636678779736e-25,2.290283066136e-26,1.078450719574e-32,6.071665431305e-27,6.101363814351e+00,7.548633656120e+00,5.218775457254e-10,1.546402482865e-05,9.999988200198e-01
0,16.9,591.71597633,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,2.230345740409e-26,1.541705928265e-24,3.620715001781e-33,3.697841175822e-27,2.414214349582e-01,5.081368949551e+02,1.752115163543e-10,9.418092680220e-06,1.000000000000e+00
0,17.0,588.23529412,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,5.895419843627e-27,9.277190075685e-28,5.473379302105e-34,3.165531752188e-27,6.381435364673e-02,3.057705410960e-01,2.648645603513e-11,8.062345029639e-06,3.089844536379e-01
0,17.1,584.79532164,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,5.243157472131e-27,3.027098810268e-25,1.101575476531e-33,2.072188983895e-27,5.675400803113e-02,9.977133524434e+01,5.330679424554e-11,5.277692300269e-06,1.000000000000e+00
0,17.2,581.39534884,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.851397693310e-26,2.620804021936e-26,4.012969914409e-34,1.088153408413e-27,2.004026011300e-01,8.638010619123e+00,1.941932859786e-11,2.771435863102e-06,9.998549476711e-01
0,17.3,578.03468208,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.655665247696e-26,2.935016092357e-27,5.506379099870e-33,1.308781414938e-27,1.792157478849e-01,9.673634488074e-01,2.664614672062e-10,3.333356971801e-06,6.822792829364e-01
0,17.4,574.71264368,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.808842536268e-26,5.072568106726e-27,4.811411535330e-32,2.577994990223e-28,1.957962627979e-01,1.671887588900e+00,2.328310045102e-09,6.565937960184e-07,8.455190529973e-01
0,17.5,571.42857143,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,9.021676876373e-27,4.429291155220e-26,1.090032711020e-32,7.811725163045e-28,9.765419494216e-02,1.459867419072e+01,5.274822350825e-10,1.989581165871e-06,9.999995855570e-01
0,17.6,568.18181818,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.744109531336e-27,1.230393048090e-26,2.885650618692e-33,7.240348075137e-29,1.887893065862e-02,4.055300635278e+00,1.396407119370e-10,1.844056192963e-07,9.829938417493e-01
0,17.7,564.97175141,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,5.770079489759e-28,2.053611017686e-27,1.227979791737e-33,8.879468854795e-29,6.245762013494e-03,6.768576982426e-01,5.942367771472e-11,2.261526567782e-07,4.949529503729e-01
0,17.8,561.79775281,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,3.675012835922e-28,7.115056798685e-28,2.069188248139e-33,1.014164137108e-28,3.977979092046e-03,2.345079436245e-01,1.001309438607e-10,2.582991367690e-07,2.121804250306e-01
0,17.9,558.65921788,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,4.761545485105e-28,2.453294152460e-28,1.839785243783e-33,6.717175403617e-30,5.154084960038e-03,8.085908279829e-02,8.902980824810e-11,1.710808482371e-08,8.241786713914e-02
0,18.0,555.55555556,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.986019375955e-28,2.640068162008e-27,2.039930640304e-32,3.315783692046e-32,2.149745839449e-03,8.701504052862e-01,9.871512686572e-10,8.445024173410e-11,5.820109956546e-01
0,18.1,552.48618785,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,2.238812371957e-28,3.812871142036e-27,1.422102163595e-32,0.000000000000e+00,2.423378966083e-03,1.256699132731e+00,6.881753365611e-10,0.000000000000e+00,7.160969613686e-01
0,18.2,549.45054945,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.595148831482e-28,1.215356486124e-26,1.359463320081e-32,0.000000000000e+00,1.726652118956e-03,4.005741041790e+00,6.578635148647e-10,0.000000000000e+00,9.818206272780e-01
0,18.3,546.44808743,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.512379138035e-27,2.265414361292e-25,2.447187462719e-33,0.000000000000e+00,1.637058932568e-02,7.466667917849e+01,1.184228601078e-10,0.000000000000e+00,1.000000000000e+00
0,18.4,543.47826087,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,2.404578565716e-28,2.294218222802e-27,3.330062757472e-33,0.000000000000e+00,2.602810843571e-03,7.561603693097e-01,1.611464434524e-10,0.000000000000e+00,5.317547960993e-01
0,18.5,540.54054054,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,2.755161503791e-29,3.589507694214e-27,1.482146736611e-33,0.000000000000e+00,2.982295667150e-04,1.183079899165e+00,7.172317540967e-11,0.000000000000e+00,6.937575372345e-01
0,18.6,537.63440860,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,5.588860149533e-29,2.090111183190e-27,1.269443925910e-32,0.000000000000e+00,6.049603039722e-04,6.888879307431e-01,6.143018577164e-10,0.000000000000e+00,4.981695130236e-01
0,18.7,534.75935829,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.817285531312e-28,3.009790746024e-27,1.908746066605e-32,0.000000000000e+00,1.967101659394e-03,9.920087197627e-01,9.236691993176e-10,0.000000000000e+00,6.298976989908e-01
0,18.8,531.91489362,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.495432844654e-27,8.421652609097e-29,5.342536418673e-32,0.000000000000e+00,1.618715595071e-02,2.775725466653e-02,2.585328882924e-09,0.000000000000e+00,4.299284704270e-02
0,18.9,529.10052910,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,1.873042844703e-28,5.291133472511e-28,8.580684571130e-33,0.000000000000e+00,2.027455578360e-03,1.743925403815e-01,4.152314540985e-10,0.000000000000e+00,1.617341592216e-01
0,19.0,526.31578947,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,5.309018085413e-29,3.209158924434e-25,4.621911434288e-33,0.000000000000e+00,5.746690933058e-04,1.057719258506e+02,2.236608267866e-10,0.000000000000e+00,1.000000000000e+00
0,19.1,523.56020942,1.013250e+05,1000.0,288.15,4.250000000000e+02,1.294090000000e+04,1.900000000000e+00,1.000000000000e-01,2.534139504297e-29,4.654837473004e-27,4.523194126740e-31,0.000000000000e+00,2.743052722398e-04,1.534206113298e+00,2.188837567501e-08,0.000000000000e+00,7.844323376849e-01
